STATUS - Requerimento,ANO  SOLICITAÇÃO,PAÍS DE ORIGEM,GÊNERO,ANO DE NASCIMENTO,CIDADE SOLICITAÇÃO,DATA DA  DECISÃO
DEFERIDO,2018,VENEZUELA,F,1976,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1976,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1976,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1976,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1976,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1999,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1999,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1999,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1999,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1999,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1999,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1999,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1999,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1999,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1999,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1999,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1999,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1956,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,M,1970,PORTO VELHO,2020-08-28
DEFERIDO,2020,VENEZUELA,M,1999,PORTO VELHO,2020-08-28
DEFERIDO,2020,VENEZUELA,M,1999,PORTO VELHO,2020-08-28
DEFERIDO,2020,VENEZUELA,M,1999,PORTO VELHO,2020-08-28
DEFERIDO,2020,VENEZUELA,M,1999,PORTO VELHO,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1992,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1986,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1978,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1978,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1978,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1978,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1978,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1978,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1978,MANAUS,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1955,SÃO PAULO,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1994,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1975,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1975,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1975,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1975,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1975,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1975,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1975,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1995,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1995,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1995,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1995,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1995,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1995,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1995,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1995,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1995,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1995,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1986,ITAJAÍ,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1970,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1970,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1970,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,M,1958,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1979,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1996,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1996,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1996,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1996,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1996,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1996,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1996,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1996,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1996,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1996,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,2001,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,2001,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,2001,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,2001,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,2001,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,2001,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,2001,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,2001,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,M,2001,BOA VISTA,2020-08-28
DEFERIDO,2016,VENEZUELA,M,1969,SÃO PAULO,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1953,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1960,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1960,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1935,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1935,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1943,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1943,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1964,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1964,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1964,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1964,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1964,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1967,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1967,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1998,PORTO VELHO,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1998,PORTO VELHO,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1982,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1982,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1982,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1982,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1982,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1982,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1982,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1982,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1982,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1982,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1973,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1973,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1973,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1973,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1973,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1983,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1983,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1983,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1983,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1983,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1983,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1983,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1983,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1983,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1983,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1983,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1983,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,M,2000,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1967,CURITIBA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1990,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1990,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1990,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1990,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1990,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1990,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1990,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1990,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1990,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1946,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1946,MANAUS,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1985,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1985,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1985,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1985,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1985,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1985,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1996,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1987,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1948,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1980,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1980,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1974,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1974,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1974,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1968,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1967,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1967,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1967,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1967,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1967,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1967,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1969,GOIÂNIA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1987,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1987,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1987,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1987,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1987,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1987,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1987,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1987,PACARAIMA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1987,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1975,MANAUS,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1975,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,M,1956,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,M,1956,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,M,1956,MANAUS,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1962,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1968,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1986,RIBEIRÃO PRETO,2020-08-28
DEFERIDO,2019,VENEZUELA,M,1971,RIO DE JANEIRO,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1963,SÃO PAULO,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1963,SÃO PAULO,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1965,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1965,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1965,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1965,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1965,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1965,MANAUS,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1965,MANAUS,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1994,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1994,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1994,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1994,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1994,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1994,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1994,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1974,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1974,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1974,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1974,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1974,BOA VISTA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1982,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1982,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1982,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1982,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1982,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1982,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1982,PACARAIMA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1964,BOA VISTA,2020-08-28
DEFERIDO,2017,VENEZUELA,F,1964,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1976,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1992,EPITACIOLÂNDIA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1992,EPITACIOLÂNDIA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1991,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1991,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1991,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1991,BOA VISTA,2020-08-28
DEFERIDO,2020,VENEZUELA,F,1991,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1972,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1972,PACARAIMA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1972,PACARAIMA,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1960,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1960,MANAUS,2020-08-28
DEFERIDO,2019,VENEZUELA,F,1960,MANAUS,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1978,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1978,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1978,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1978,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1978,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1978,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1978,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1978,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1978,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1978,BOA VISTA,2020-08-28
DEFERIDO,2018,VENEZUELA,F,1978,BOA VISTA,2020-08-28
